season,race,driver,lap,lap_time_s,tire,tire_age,stint,position
2018,Japanese Grand Prix,VET,2.0,95.751,SUPERSOFT,4.0,1.0,4.0
2018,Japanese Grand Prix,VET,3.0,95.415,SUPERSOFT,5.0,1.0,4.0
2018,Japanese Grand Prix,VET,9.0,96.393,SUPERSOFT,11.0,1.0,19.0
2018,Japanese Grand Prix,VET,10.0,97.984,SUPERSOFT,12.0,1.0,18.0
2018,Japanese Grand Prix,VET,11.0,99.305,SUPERSOFT,13.0,1.0,18.0
2018,Japanese Grand Prix,VET,12.0,97.044,SUPERSOFT,14.0,1.0,16.0
2018,Japanese Grand Prix,VET,13.0,97.531,SUPERSOFT,15.0,1.0,15.0
2018,Japanese Grand Prix,VET,14.0,96.294,SUPERSOFT,16.0,1.0,15.0
2018,Japanese Grand Prix,VET,15.0,97.087,SUPERSOFT,17.0,1.0,14.0
2018,Japanese Grand Prix,VET,16.0,97.268,SUPERSOFT,18.0,1.0,13.0
2018,Japanese Grand Prix,VET,17.0,96.7,SUPERSOFT,19.0,1.0,13.0
2018,Japanese Grand Prix,VET,18.0,96.859,SUPERSOFT,20.0,1.0,13.0
2018,Japanese Grand Prix,VET,19.0,96.25,SUPERSOFT,21.0,1.0,12.0
2018,Japanese Grand Prix,VET,20.0,96.705,SUPERSOFT,22.0,1.0,12.0
2018,Japanese Grand Prix,VET,21.0,95.284,SUPERSOFT,23.0,1.0,11.0
2018,Japanese Grand Prix,VET,22.0,96.19,SUPERSOFT,24.0,1.0,11.0
2018,Japanese Grand Prix,VET,23.0,96.515,SUPERSOFT,25.0,1.0,11.0
2018,Japanese Grand Prix,VET,24.0,97.049,SUPERSOFT,26.0,1.0,11.0
2018,Japanese Grand Prix,VET,25.0,97.025,SUPERSOFT,27.0,1.0,10.0
2018,Japanese Grand Prix,VET,26.0,100.213,SUPERSOFT,28.0,1.0,10.0
2018,Japanese Grand Prix,VET,28.0,96.431,SOFT,2.0,2.0,15.0
2018,Japanese Grand Prix,VET,29.0,95.314,SOFT,3.0,2.0,12.0
2018,Japanese Grand Prix,VET,30.0,96.106,SOFT,4.0,2.0,10.0
2018,Japanese Grand Prix,VET,31.0,93.649,SOFT,5.0,2.0,9.0
2018,Japanese Grand Prix,VET,32.0,94.513,SOFT,6.0,2.0,8.0
2018,Japanese Grand Prix,VET,33.0,93.243,SOFT,7.0,2.0,7.0
2018,Japanese Grand Prix,VET,34.0,94.424,SOFT,8.0,2.0,6.0
2018,Japanese Grand Prix,VET,35.0,93.789,SOFT,9.0,2.0,6.0
2018,Japanese Grand Prix,VET,36.0,94.409,SOFT,10.0,2.0,6.0
2018,Japanese Grand Prix,VET,37.0,94.648,SOFT,11.0,2.0,6.0
2018,Japanese Grand Prix,VET,38.0,95.136,SOFT,12.0,2.0,6.0
2018,Japanese Grand Prix,VET,39.0,94.901,SOFT,13.0,2.0,6.0
2018,Japanese Grand Prix,VET,40.0,97.034,SOFT,14.0,2.0,6.0
2018,Japanese Grand Prix,VET,42.0,94.495,SOFT,16.0,2.0,6.0
2018,Japanese Grand Prix,VET,43.0,94.868,SOFT,17.0,2.0,6.0
2018,Japanese Grand Prix,VET,44.0,95.046,SOFT,18.0,2.0,6.0
2018,Japanese Grand Prix,VET,45.0,94.654,SOFT,19.0,2.0,6.0
2018,Japanese Grand Prix,VET,46.0,94.647,SOFT,20.0,2.0,6.0
2018,Japanese Grand Prix,VET,47.0,94.591,SOFT,21.0,2.0,6.0
2018,Japanese Grand Prix,VET,48.0,94.415,SOFT,22.0,2.0,6.0
2018,Japanese Grand Prix,VET,49.0,94.259,SOFT,23.0,2.0,6.0
2018,Japanese Grand Prix,VET,50.0,94.458,SOFT,24.0,2.0,6.0
2018,Japanese Grand Prix,VET,51.0,94.284,SOFT,25.0,2.0,6.0
2018,Japanese Grand Prix,VET,52.0,92.67,SOFT,26.0,2.0,6.0
2018,Japanese Grand Prix,VET,53.0,92.318,SOFT,27.0,2.0,6.0
2018,Japanese Grand Prix,SAI,1.0,102.915,nan,,,11.0
2018,Japanese Grand Prix,SAI,2.0,99.232,SOFT,1.0,1.0,12.0
2018,Japanese Grand Prix,SAI,3.0,98.832,SOFT,2.0,1.0,12.0
2018,Japanese Grand Prix,SAI,8.0,98.567,SOFT,7.0,1.0,10.0
2018,Japanese Grand Prix,SAI,9.0,97.959,SOFT,8.0,1.0,10.0
2018,Japanese Grand Prix,SAI,10.0,97.583,SOFT,9.0,1.0,10.0
2018,Japanese Grand Prix,SAI,11.0,97.647,SOFT,10.0,1.0,10.0
2018,Japanese Grand Prix,SAI,12.0,97.515,SOFT,11.0,1.0,10.0
2018,Japanese Grand Prix,SAI,13.0,97.46,SOFT,12.0,1.0,10.0
2018,Japanese Grand Prix,SAI,14.0,97.598,SOFT,13.0,1.0,10.0
2018,Japanese Grand Prix,SAI,15.0,97.395,SOFT,14.0,1.0,10.0
2018,Japanese Grand Prix,SAI,16.0,97.076,SOFT,15.0,1.0,10.0
2018,Japanese Grand Prix,SAI,17.0,97.416,SOFT,16.0,1.0,10.0
2018,Japanese Grand Prix,SAI,18.0,97.978,SOFT,17.0,1.0,10.0
2018,Japanese Grand Prix,SAI,19.0,96.81,SOFT,18.0,1.0,10.0
2018,Japanese Grand Prix,SAI,20.0,97.13,SOFT,19.0,1.0,10.0
2018,Japanese Grand Prix,SAI,21.0,96.982,SOFT,20.0,1.0,10.0
2018,Japanese Grand Prix,SAI,22.0,97.297,SOFT,21.0,1.0,10.0
2018,Japanese Grand Prix,SAI,23.0,96.932,SOFT,22.0,1.0,10.0
2018,Japanese Grand Prix,SAI,24.0,97.113,SOFT,23.0,1.0,10.0
2018,Japanese Grand Prix,SAI,25.0,97.106,SOFT,24.0,1.0,9.0
2018,Japanese Grand Prix,SAI,26.0,96.959,SOFT,25.0,1.0,8.0
2018,Japanese Grand Prix,SAI,27.0,97.045,SOFT,26.0,1.0,8.0
2018,Japanese Grand Prix,SAI,28.0,97.045,SOFT,27.0,1.0,8.0
2018,Japanese Grand Prix,SAI,29.0,97.7,SOFT,28.0,1.0,7.0
2018,Japanese Grand Prix,SAI,30.0,96.335,SOFT,29.0,1.0,6.0
2018,Japanese Grand Prix,SAI,31.0,97.136,SOFT,30.0,1.0,6.0
2018,Japanese Grand Prix,SAI,32.0,100.558,SOFT,31.0,1.0,6.0
2018,Japanese Grand Prix,SAI,34.0,94.939,MEDIUM,2.0,2.0,13.0
2018,Japanese Grand Prix,SAI,35.0,94.316,MEDIUM,3.0,2.0,11.0
2018,Japanese Grand Prix,SAI,36.0,94.923,MEDIUM,4.0,2.0,11.0
2018,Japanese Grand Prix,SAI,37.0,95.142,MEDIUM,5.0,2.0,11.0
2018,Japanese Grand Prix,SAI,38.0,95.612,MEDIUM,6.0,2.0,11.0
2018,Japanese Grand Prix,SAI,39.0,95.22,MEDIUM,7.0,2.0,11.0
2018,Japanese Grand Prix,SAI,41.0,100.943,MEDIUM,9.0,2.0,11.0
2018,Japanese Grand Prix,SAI,42.0,94.826,MEDIUM,10.0,2.0,11.0
2018,Japanese Grand Prix,SAI,43.0,94.973,MEDIUM,11.0,2.0,11.0
2018,Japanese Grand Prix,SAI,44.0,95.015,MEDIUM,12.0,2.0,11.0
2018,Japanese Grand Prix,SAI,45.0,95.035,MEDIUM,13.0,2.0,11.0
2018,Japanese Grand Prix,SAI,46.0,95.218,MEDIUM,14.0,2.0,11.0
2018,Japanese Grand Prix,SAI,47.0,95.768,MEDIUM,15.0,2.0,11.0
2018,Japanese Grand Prix,SAI,48.0,98.125,MEDIUM,16.0,2.0,11.0
2018,Japanese Grand Prix,SAI,49.0,96.846,MEDIUM,17.0,2.0,11.0
2018,Japanese Grand Prix,SAI,50.0,94.197,MEDIUM,18.0,2.0,10.0
2018,Japanese Grand Prix,SAI,51.0,95.091,MEDIUM,19.0,2.0,10.0
2018,Japanese Grand Prix,SAI,52.0,95.075,MEDIUM,20.0,2.0,10.0
2018,Japanese Grand Prix,RAI,1.0,99.547,nan,,,5.0
2018,Japanese Grand Prix,RAI,2.0,96.5,SUPERSOFT,4.0,1.0,5.0
2018,Japanese Grand Prix,RAI,3.0,96.221,SUPERSOFT,5.0,1.0,5.0
2018,Japanese Grand Prix,RAI,8.0,96.54,SUPERSOFT,10.0,1.0,4.0
2018,Japanese Grand Prix,RAI,9.0,96.309,SUPERSOFT,11.0,1.0,4.0
2018,Japanese Grand Prix,RAI,10.0,95.475,SUPERSOFT,12.0,1.0,4.0
2018,Japanese Grand Prix,RAI,11.0,95.604,SUPERSOFT,13.0,1.0,4.0
2018,Japanese Grand Prix,RAI,12.0,95.748,SUPERSOFT,14.0,1.0,4.0
2018,Japanese Grand Prix,RAI,13.0,95.707,SUPERSOFT,15.0,1.0,4.0
2018,Japanese Grand Prix,RAI,14.0,95.784,SUPERSOFT,16.0,1.0,4.0
2018,Japanese Grand Prix,RAI,15.0,96.134,SUPERSOFT,17.0,1.0,4.0
2018,Japanese Grand Prix,RAI,16.0,96.388,SUPERSOFT,18.0,1.0,4.0
2018,Japanese Grand Prix,RAI,17.0,98.452,SUPERSOFT,19.0,1.0,4.0
2018,Japanese Grand Prix,RAI,19.0,94.991,MEDIUM,2.0,2.0,9.0
2018,Japanese Grand Prix,RAI,20.0,95.419,MEDIUM,3.0,2.0,8.0
2018,Japanese Grand Prix,RAI,21.0,96.707,MEDIUM,4.0,2.0,7.0
2018,Japanese Grand Prix,RAI,22.0,95.207,MEDIUM,5.0,2.0,6.0
2018,Japanese Grand Prix,RAI,23.0,96.145,MEDIUM,6.0,2.0,5.0
2018,Japanese Grand Prix,RAI,24.0,94.638,MEDIUM,7.0,2.0,5.0
2018,Japanese Grand Prix,RAI,25.0,94.852,MEDIUM,8.0,2.0,5.0
2018,Japanese Grand Prix,RAI,26.0,94.469,MEDIUM,9.0,2.0,5.0
2018,Japanese Grand Prix,RAI,27.0,94.262,MEDIUM,10.0,2.0,5.0
2018,Japanese Grand Prix,RAI,28.0,94.223,MEDIUM,11.0,2.0,5.0
2018,Japanese Grand Prix,RAI,29.0,94.23,MEDIUM,12.0,2.0,5.0
2018,Japanese Grand Prix,RAI,30.0,94.392,MEDIUM,13.0,2.0,5.0
2018,Japanese Grand Prix,RAI,31.0,94.279,MEDIUM,14.0,2.0,5.0
2018,Japanese Grand Prix,RAI,32.0,94.348,MEDIUM,15.0,2.0,5.0
2018,Japanese Grand Prix,RAI,33.0,94.405,MEDIUM,16.0,2.0,5.0
2018,Japanese Grand Prix,RAI,34.0,94.31,MEDIUM,17.0,2.0,5.0
2018,Japanese Grand Prix,RAI,35.0,94.365,MEDIUM,18.0,2.0,5.0
2018,Japanese Grand Prix,RAI,36.0,94.636,MEDIUM,19.0,2.0,5.0
2018,Japanese Grand Prix,RAI,37.0,94.507,MEDIUM,20.0,2.0,5.0
2018,Japanese Grand Prix,RAI,38.0,94.67,MEDIUM,21.0,2.0,5.0
2018,Japanese Grand Prix,RAI,39.0,94.468,MEDIUM,22.0,2.0,5.0
2018,Japanese Grand Prix,RAI,40.0,95.116,MEDIUM,23.0,2.0,5.0
2018,Japanese Grand Prix,RAI,42.0,94.591,MEDIUM,25.0,2.0,5.0
2018,Japanese Grand Prix,RAI,43.0,95.027,MEDIUM,26.0,2.0,5.0
2018,Japanese Grand Prix,RAI,44.0,95.453,MEDIUM,27.0,2.0,5.0
2018,Japanese Grand Prix,RAI,45.0,95.666,MEDIUM,28.0,2.0,5.0
2018,Japanese Grand Prix,RAI,46.0,95.635,MEDIUM,29.0,2.0,5.0
2018,Japanese Grand Prix,RAI,47.0,95.857,MEDIUM,30.0,2.0,5.0
2018,Japanese Grand Prix,RAI,48.0,96.166,MEDIUM,31.0,2.0,5.0
2018,Japanese Grand Prix,RAI,49.0,96.166,MEDIUM,32.0,2.0,5.0
2018,Japanese Grand Prix,RAI,50.0,96.401,MEDIUM,33.0,2.0,5.0
2018,Japanese Grand Prix,RAI,51.0,97.115,MEDIUM,34.0,2.0,5.0
2018,Japanese Grand Prix,RAI,52.0,96.954,MEDIUM,35.0,2.0,5.0
2018,Japanese Grand Prix,RAI,53.0,98.406,MEDIUM,36.0,2.0,5.0
2018,Japanese Grand Prix,BOT,1.0,95.872,nan,,,2.0
2018,Japanese Grand Prix,BOT,2.0,95.443,SOFT,4.0,1.0,2.0
2018,Japanese Grand Prix,BOT,3.0,95.569,SOFT,5.0,1.0,2.0
2018,Japanese Grand Prix,BOT,8.0,94.991,SOFT,10.0,1.0,2.0
2018,Japanese Grand Prix,BOT,9.0,95.194,SOFT,11.0,1.0,2.0
2018,Japanese Grand Prix,BOT,10.0,94.906,SOFT,12.0,1.0,2.0
2018,Japanese Grand Prix,BOT,11.0,94.91,SOFT,13.0,1.0,2.0
2018,Japanese Grand Prix,BOT,12.0,95.103,SOFT,14.0,1.0,2.0
2018,Japanese Grand Prix,BOT,13.0,95.712,SOFT,15.0,1.0,2.0
2018,Japanese Grand Prix,BOT,14.0,95.618,SOFT,16.0,1.0,2.0
2018,Japanese Grand Prix,BOT,15.0,95.343,SOFT,17.0,1.0,2.0
2018,Japanese Grand Prix,BOT,16.0,95.246,SOFT,18.0,1.0,2.0
2018,Japanese Grand Prix,BOT,17.0,95.213,SOFT,19.0,1.0,2.0
2018,Japanese Grand Prix,BOT,18.0,95.248,SOFT,20.0,1.0,2.0
2018,Japanese Grand Prix,BOT,19.0,94.538,SOFT,21.0,1.0,2.0
2018,Japanese Grand Prix,BOT,20.0,94.814,SOFT,22.0,1.0,2.0
2018,Japanese Grand Prix,BOT,21.0,94.32,SOFT,23.0,1.0,2.0
2018,Japanese Grand Prix,BOT,22.0,94.713,SOFT,24.0,1.0,2.0
2018,Japanese Grand Prix,BOT,23.0,96.846,SOFT,25.0,1.0,2.0
2018,Japanese Grand Prix,BOT,25.0,93.519,MEDIUM,2.0,2.0,2.0
2018,Japanese Grand Prix,BOT,26.0,93.705,MEDIUM,3.0,2.0,2.0
2018,Japanese Grand Prix,BOT,27.0,94.011,MEDIUM,4.0,2.0,2.0
2018,Japanese Grand Prix,BOT,28.0,94.576,MEDIUM,5.0,2.0,2.0
2018,Japanese Grand Prix,BOT,29.0,94.744,MEDIUM,6.0,2.0,2.0
2018,Japanese Grand Prix,BOT,30.0,94.443,MEDIUM,7.0,2.0,2.0
2018,Japanese Grand Prix,BOT,31.0,95.114,MEDIUM,8.0,2.0,2.0
2018,Japanese Grand Prix,BOT,32.0,94.705,MEDIUM,9.0,2.0,2.0
2018,Japanese Grand Prix,BOT,33.0,94.731,MEDIUM,10.0,2.0,2.0
2018,Japanese Grand Prix,BOT,34.0,94.615,MEDIUM,11.0,2.0,2.0
2018,Japanese Grand Prix,BOT,35.0,94.318,MEDIUM,12.0,2.0,2.0
2018,Japanese Grand Prix,BOT,36.0,94.555,MEDIUM,13.0,2.0,2.0
2018,Japanese Grand Prix,BOT,37.0,94.294,MEDIUM,14.0,2.0,2.0
2018,Japanese Grand Prix,BOT,38.0,95.196,MEDIUM,15.0,2.0,2.0
2018,Japanese Grand Prix,BOT,39.0,95.573,MEDIUM,16.0,2.0,2.0
2018,Japanese Grand Prix,BOT,40.0,94.192,MEDIUM,17.0,2.0,2.0
2018,Japanese Grand Prix,BOT,42.0,96.394,MEDIUM,19.0,2.0,2.0
2018,Japanese Grand Prix,BOT,43.0,94.717,MEDIUM,20.0,2.0,2.0
2018,Japanese Grand Prix,BOT,44.0,93.685,MEDIUM,21.0,2.0,2.0
2018,Japanese Grand Prix,BOT,45.0,96.032,MEDIUM,22.0,2.0,2.0
2018,Japanese Grand Prix,BOT,46.0,93.11,MEDIUM,23.0,2.0,2.0
2018,Japanese Grand Prix,BOT,47.0,94.311,MEDIUM,24.0,2.0,2.0
2018,Japanese Grand Prix,BOT,48.0,93.861,MEDIUM,25.0,2.0,2.0
2018,Japanese Grand Prix,BOT,49.0,93.271,MEDIUM,26.0,2.0,2.0
2018,Japanese Grand Prix,BOT,50.0,93.512,MEDIUM,27.0,2.0,2.0
2018,Japanese Grand Prix,BOT,51.0,93.904,MEDIUM,28.0,2.0,2.0
2018,Japanese Grand Prix,BOT,52.0,95.274,MEDIUM,29.0,2.0,2.0
2018,Japanese Grand Prix,BOT,53.0,93.437,MEDIUM,30.0,2.0,2.0
2018,Japanese Grand Prix,GRO,1.0,99.816,nan,,,6.0
2018,Japanese Grand Prix,GRO,2.0,98.144,SOFT,4.0,1.0,6.0
2018,Japanese Grand Prix,GRO,3.0,96.71,SOFT,5.0,1.0,6.0
2018,Japanese Grand Prix,GRO,8.0,97.643,SOFT,10.0,1.0,5.0
2018,Japanese Grand Prix,GRO,9.0,96.735,SOFT,11.0,1.0,5.0
2018,Japanese Grand Prix,GRO,10.0,96.797,SOFT,12.0,1.0,5.0
2018,Japanese Grand Prix,GRO,11.0,96.926,SOFT,13.0,1.0,5.0
2018,Japanese Grand Prix,GRO,12.0,97.236,SOFT,14.0,1.0,5.0
2018,Japanese Grand Prix,GRO,13.0,97.802,SOFT,15.0,1.0,6.0
2018,Japanese Grand Prix,GRO,14.0,97.614,SOFT,16.0,1.0,6.0
2018,Japanese Grand Prix,GRO,15.0,97.038,SOFT,17.0,1.0,6.0
2018,Japanese Grand Prix,GRO,16.0,97.275,SOFT,18.0,1.0,6.0
2018,Japanese Grand Prix,GRO,17.0,96.986,SOFT,19.0,1.0,6.0
2018,Japanese Grand Prix,GRO,18.0,96.726,SOFT,20.0,1.0,5.0
2018,Japanese Grand Prix,GRO,19.0,96.916,SOFT,21.0,1.0,5.0
2018,Japanese Grand Prix,GRO,20.0,96.634,SOFT,22.0,1.0,5.0
2018,Japanese Grand Prix,GRO,21.0,96.766,SOFT,23.0,1.0,5.0
2018,Japanese Grand Prix,GRO,22.0,98.094,SOFT,24.0,1.0,5.0
2018,Japanese Grand Prix,GRO,23.0,98.277,SOFT,25.0,1.0,6.0
2018,Japanese Grand Prix,GRO,24.0,97.208,SOFT,26.0,1.0,6.0
2018,Japanese Grand Prix,GRO,25.0,96.791,SOFT,27.0,1.0,6.0
2018,Japanese Grand Prix,GRO,26.0,96.699,SOFT,28.0,1.0,6.0
2018,Japanese Grand Prix,GRO,27.0,96.784,SOFT,29.0,1.0,6.0
2018,Japanese Grand Prix,GRO,28.0,96.333,SOFT,30.0,1.0,6.0
2018,Japanese Grand Prix,GRO,29.0,98.579,SOFT,31.0,1.0,6.0
2018,Japanese Grand Prix,GRO,31.0,94.847,MEDIUM,2.0,2.0,7.0
2018,Japanese Grand Prix,GRO,32.0,94.991,MEDIUM,3.0,2.0,7.0
2018,Japanese Grand Prix,GRO,33.0,95.142,MEDIUM,4.0,2.0,6.0
2018,Japanese Grand Prix,GRO,34.0,96.998,MEDIUM,5.0,2.0,7.0
2018,Japanese Grand Prix,GRO,35.0,95.301,MEDIUM,6.0,2.0,7.0
2018,Japanese Grand Prix,GRO,36.0,94.995,MEDIUM,7.0,2.0,7.0
2018,Japanese Grand Prix,GRO,37.0,95.214,MEDIUM,8.0,2.0,7.0
2018,Japanese Grand Prix,GRO,38.0,95.704,MEDIUM,9.0,2.0,7.0
2018,Japanese Grand Prix,GRO,39.0,95.305,MEDIUM,10.0,2.0,7.0
2018,Japanese Grand Prix,GRO,40.0,101.577,MEDIUM,11.0,2.0,7.0
2018,Japanese Grand Prix,GRO,42.0,95.71,MEDIUM,13.0,2.0,8.0
2018,Japanese Grand Prix,GRO,43.0,94.859,MEDIUM,14.0,2.0,8.0
2018,Japanese Grand Prix,GRO,44.0,94.826,MEDIUM,15.0,2.0,8.0
2018,Japanese Grand Prix,GRO,45.0,94.791,MEDIUM,16.0,2.0,8.0
2018,Japanese Grand Prix,GRO,46.0,95.115,MEDIUM,17.0,2.0,8.0
2018,Japanese Grand Prix,GRO,47.0,94.786,MEDIUM,18.0,2.0,8.0
2018,Japanese Grand Prix,GRO,48.0,95.153,MEDIUM,19.0,2.0,8.0
2018,Japanese Grand Prix,GRO,49.0,94.851,MEDIUM,20.0,2.0,8.0
2018,Japanese Grand Prix,GRO,50.0,94.855,MEDIUM,21.0,2.0,8.0
2018,Japanese Grand Prix,GRO,51.0,94.808,MEDIUM,22.0,2.0,8.0
2018,Japanese Grand Prix,GRO,52.0,94.867,MEDIUM,23.0,2.0,8.0
2018,Japanese Grand Prix,GRO,53.0,95.202,MEDIUM,24.0,2.0,8.0
2018,Japanese Grand Prix,ERI,2.0,99.295,SOFT,1.0,1.0,17.0
2018,Japanese Grand Prix,ERI,3.0,98.659,SOFT,2.0,1.0,17.0
2018,Japanese Grand Prix,ERI,8.0,96.294,MEDIUM,3.0,2.0,18.0
2018,Japanese Grand Prix,ERI,9.0,98.864,MEDIUM,4.0,2.0,17.0
2018,Japanese Grand Prix,ERI,10.0,98.635,MEDIUM,5.0,2.0,17.0
2018,Japanese Grand Prix,ERI,11.0,99.514,MEDIUM,6.0,2.0,17.0
2018,Japanese Grand Prix,ERI,12.0,98.726,MEDIUM,7.0,2.0,18.0
2018,Japanese Grand Prix,ERI,13.0,98.617,MEDIUM,8.0,2.0,18.0
2018,Japanese Grand Prix,ERI,14.0,97.364,MEDIUM,9.0,2.0,16.0
2018,Japanese Grand Prix,ERI,15.0,96.869,MEDIUM,10.0,2.0,16.0
2018,Japanese Grand Prix,ERI,16.0,97.393,MEDIUM,11.0,2.0,16.0
2018,Japanese Grand Prix,ERI,17.0,97.757,MEDIUM,12.0,2.0,16.0
2018,Japanese Grand Prix,ERI,18.0,97.71,MEDIUM,13.0,2.0,16.0
2018,Japanese Grand Prix,ERI,19.0,97.51,MEDIUM,14.0,2.0,16.0
2018,Japanese Grand Prix,ERI,20.0,97.523,MEDIUM,15.0,2.0,16.0
2018,Japanese Grand Prix,ERI,21.0,97.485,MEDIUM,16.0,2.0,16.0
2018,Japanese Grand Prix,ERI,22.0,97.273,MEDIUM,17.0,2.0,16.0
2018,Japanese Grand Prix,ERI,23.0,97.524,MEDIUM,18.0,2.0,16.0
2018,Japanese Grand Prix,ERI,24.0,97.486,MEDIUM,19.0,2.0,16.0
2018,Japanese Grand Prix,ERI,25.0,97.566,MEDIUM,20.0,2.0,15.0
2018,Japanese Grand Prix,ERI,26.0,97.718,MEDIUM,21.0,2.0,15.0
2018,Japanese Grand Prix,ERI,27.0,97.608,MEDIUM,22.0,2.0,12.0
2018,Japanese Grand Prix,ERI,28.0,98.144,MEDIUM,23.0,2.0,13.0
2018,Japanese Grand Prix,ERI,29.0,99.358,MEDIUM,24.0,2.0,14.0
2018,Japanese Grand Prix,ERI,30.0,97.964,MEDIUM,25.0,2.0,12.0
2018,Japanese Grand Prix,ERI,31.0,97.152,MEDIUM,26.0,2.0,12.0
2018,Japanese Grand Prix,ERI,32.0,97.01,MEDIUM,27.0,2.0,12.0
2018,Japanese Grand Prix,ERI,33.0,97.542,MEDIUM,28.0,2.0,12.0
2018,Japanese Grand Prix,ERI,34.0,96.825,MEDIUM,29.0,2.0,12.0
2018,Japanese Grand Prix,ERI,35.0,97.954,MEDIUM,30.0,2.0,12.0
2018,Japanese Grand Prix,ERI,36.0,96.399,MEDIUM,31.0,2.0,12.0
2018,Japanese Grand Prix,ERI,37.0,96.503,MEDIUM,32.0,2.0,12.0
2018,Japanese Grand Prix,ERI,38.0,96.873,MEDIUM,33.0,2.0,12.0
2018,Japanese Grand Prix,ERI,39.0,96.754,MEDIUM,34.0,2.0,12.0
2018,Japanese Grand Prix,ERI,41.0,102.828,MEDIUM,36.0,2.0,12.0
2018,Japanese Grand Prix,ERI,42.0,97.519,MEDIUM,37.0,2.0,12.0
2018,Japanese Grand Prix,ERI,43.0,96.678,MEDIUM,38.0,2.0,12.0
2018,Japanese Grand Prix,ERI,44.0,99.413,MEDIUM,39.0,2.0,12.0
2018,Japanese Grand Prix,ERI,45.0,97.438,MEDIUM,40.0,2.0,12.0
2018,Japanese Grand Prix,ERI,46.0,98.685,MEDIUM,41.0,2.0,12.0
2018,Japanese Grand Prix,ERI,47.0,97.249,MEDIUM,42.0,2.0,12.0
2018,Japanese Grand Prix,ERI,48.0,97.203,MEDIUM,43.0,2.0,12.0
2018,Japanese Grand Prix,ERI,49.0,97.075,MEDIUM,44.0,2.0,12.0
2018,Japanese Grand Prix,ERI,50.0,97.255,MEDIUM,45.0,2.0,12.0
2018,Japanese Grand Prix,ERI,51.0,97.145,MEDIUM,46.0,2.0,12.0
2018,Japanese Grand Prix,ERI,52.0,97.5,MEDIUM,47.0,2.0,12.0
2018,United States Grand Prix,GAS,2.0,105.509,SUPERSOFT,2.0,1.0,15.0
2018,United States Grand Prix,GAS,3.0,104.869,SUPERSOFT,3.0,1.0,15.0
2018,United States Grand Prix,GAS,4.0,105.102,SUPERSOFT,4.0,1.0,16.0
2018,United States Grand Prix,GAS,5.0,103.659,SUPERSOFT,5.0,1.0,16.0
2018,United States Grand Prix,GAS,6.0,103.928,SUPERSOFT,6.0,1.0,16.0
2018,United States Grand Prix,GAS,7.0,103.648,SUPERSOFT,7.0,1.0,16.0
2018,United States Grand Prix,GAS,8.0,104.067,SUPERSOFT,8.0,1.0,16.0
2018,United States Grand Prix,GAS,9.0,103.936,SUPERSOFT,9.0,1.0,15.0
2018,United States Grand Prix,GAS,12.0,100.754,SOFT,2.0,2.0,15.0
2018,United States Grand Prix,GAS,13.0,101.16,SOFT,3.0,2.0,15.0
2018,United States Grand Prix,GAS,14.0,101.594,SOFT,4.0,2.0,15.0
2018,United States Grand Prix,GAS,15.0,101.791,SOFT,5.0,2.0,15.0
2018,United States Grand Prix,GAS,16.0,102.161,SOFT,6.0,2.0,15.0
2018,United States Grand Prix,GAS,17.0,102.144,SOFT,7.0,2.0,15.0
2018,United States Grand Prix,GAS,18.0,102.211,SOFT,8.0,2.0,15.0
2018,United States Grand Prix,GAS,19.0,102.249,SOFT,9.0,2.0,15.0
2018,United States Grand Prix,GAS,20.0,102.835,SOFT,10.0,2.0,15.0
2018,United States Grand Prix,GAS,21.0,102.561,SOFT,11.0,2.0,15.0
2018,United States Grand Prix,GAS,22.0,102.609,SOFT,12.0,2.0,15.0
2018,United States Grand Prix,GAS,23.0,103.67,SOFT,13.0,2.0,15.0
2018,United States Grand Prix,GAS,24.0,102.295,SOFT,14.0,2.0,15.0
2018,United States Grand Prix,GAS,25.0,103.757,SOFT,15.0,2.0,15.0
2018,United States Grand Prix,GAS,26.0,102.75,SOFT,16.0,2.0,14.0
2018,United States Grand Prix,GAS,27.0,103.258,SOFT,17.0,2.0,14.0
2018,United States Grand Prix,GAS,28.0,103.817,SOFT,18.0,2.0,14.0
2018,United States Grand Prix,GAS,29.0,102.23,SOFT,19.0,2.0,14.0
2018,United States Grand Prix,GAS,30.0,102.772,SOFT,20.0,2.0,13.0
2018,United States Grand Prix,GAS,31.0,103.084,SOFT,21.0,2.0,12.0
2018,United States Grand Prix,GAS,32.0,102.711,SOFT,22.0,2.0,12.0
2018,United States Grand Prix,GAS,33.0,102.484,SOFT,23.0,2.0,12.0
2018,United States Grand Prix,GAS,34.0,103.066,SOFT,24.0,2.0,12.0
2018,United States Grand Prix,GAS,35.0,106.344,SOFT,25.0,2.0,13.0
2018,United States Grand Prix,GAS,36.0,104.168,SOFT,26.0,2.0,14.0
2018,United States Grand Prix,GAS,38.0,99.646,ULTRASOFT,2.0,3.0,15.0
2018,United States Grand Prix,GAS,39.0,100.211,ULTRASOFT,3.0,3.0,15.0
2018,United States Grand Prix,GAS,40.0,100.654,ULTRASOFT,4.0,3.0,15.0
2018,United States Grand Prix,GAS,41.0,100.627,ULTRASOFT,5.0,3.0,15.0
2018,United States Grand Prix,GAS,42.0,100.804,ULTRASOFT,6.0,3.0,15.0
2018,United States Grand Prix,GAS,43.0,100.657,ULTRASOFT,7.0,3.0,15.0
